time,direction,price,lots,reason,realized_pnl,available_after
2021-03-03 21:45:00,SHORT,68091.0,181,STOP,-1087363.2015,17159027.79899999
2021-03-09 13:15:00,SHORT,66441.0,170,EMA_REVERSAL,666304.97,17825332.76899999
2021-03-12 14:45:00,LONG,66540.0,89,EMA_REVERSAL,-215850.5875,17609482.18149999
2021-03-17 16:45:00,LONG,66984.0,174,EMA_REVERSAL,-425712.837,17183769.34449999
2021-03-31 23:15:00,SHORT,63920.0,170,MONTH_END,2890523.6,20074292.94449999
2021-04-23 19:45:00,LONG,68570.0,178,STOP,4021220.606,24095513.55049999
2021-04-30 23:15:00,SHORT,67400.0,89,MONTH_END,352577.99450000003,24448091.54499999
2021-05-04 20:30:00,LONG,69814.0,230,STOP,-1200817.35,23247274.19499999
2021-05-05 17:45:00,LONG,69039.0,178,EMA_REVERSAL,-620881.978,22626392.21699999
2021-05-11 18:15:00,LONG,71188.0,214,EMA_REVERSAL,958258.402,23584650.618999988
2021-05-19 14:15:00,LONG,72240.0,178,STOP,-171225.943,23413424.675999988
2021-05-19 19:00:00,SHORT,72915.0,217,STOP,-1430427.6525,21982997.023499988
2021-05-26 09:00:00,SHORT,72626.0,202,STOP,-212630.755,21770366.26849999
2021-05-31 23:15:00,SHORT,71940.0,202,MONTH_END,-234428.373,21535937.89549999
2021-06-02 09:00:00,LONG,71884.0,196,STOP,-1315669.698,20220268.19749999
2021-06-09 19:00:00,SHORT,72077.0,188,STOP,-613879.408,19606388.78949999
2021-06-14 17:45:00,LONG,71296.0,180,STOP,-969379.02,18637009.76949999
2021-06-23 19:45:00,SHORT,68417.0,174,STOP,2557848.024,21194857.79349999
2021-06-29 18:30:00,LONG,66981.0,103,STOP,-620336.967,20574520.82649999
2021-07-07 18:15:00,LONG,69870.0,195,EMA_REVERSAL,-401732.175,20172788.65149999
2021-07-29 12:30:00,SHORT,67715.0,194,EMA_REVERSAL,1284242.655,21457031.30649999
2021-07-30 23:15:00,LONG,68121.0,105,MONTH_END,-121238.04,21335793.266499992
2021-08-13 19:30:00,SHORT,63679.0,210,STOP,4201659.315,25537452.581499994
2021-08-18 19:00:00,LONG,63150.0,105,EMA_REVERSAL,-176914.3425,25360538.238999993
2021-08-24 16:30:00,SHORT,63373.0,210,STOP,-806195.04,24554343.198999994
2021-09-08 18:15:00,LONG,64677.0,256,EMA_REVERSAL,982317.568,25536660.766999993
2021-09-21 21:00:00,SHORT,60941.0,210,EMA_REVERSAL,3531585.855,29068246.621999994
2021-09-24 17:45:00,LONG,60389.0,105,EMA_REVERSAL,-429170.5425,28639076.079499993
2021-09-30 20:30:00,SHORT,59851.0,210,STOP,724365.18,29363441.259499993
2021-10-26 19:00:00,LONG,65245.0,105,EMA_REVERSAL,2786414.6625,32149855.921999995
2021-10-29 23:15:00,SHORT,64731.0,52,MONTH_END,73856.77,32223712.691999994
2021-11-04 18:15:00,SHORT,64239.0,339,STOP,-1790323.41,30433389.281999994
2021-11-18 18:45:00,LONG,65787.0,104,STOP,721737.068,31155126.349999994
2021-11-30 23:15:00,SHORT,61900.0,52,MONTH_END,1046666.608,32201792.957999993
2021-12-07 22:00:00,SHORT,62241.0,26,EMA_REVERSAL,-108693.637,32093099.320999995
2021-12-13 18:00:00,SHORT,61743.0,52,EMA_REVERSAL,-95666.09,31997433.230999995
2021-12-16 09:00:00,SHORT,61591.0,104,STOP,-353476.084,31643957.146999996
2021-12-20 13:45:00,LONG,61751.0,208,EMA_REVERSAL,-192498.8,31451458.346999995
2021-12-29 16:15:00,LONG,62293.0,335,EMA_REVERSAL,-550175.6925,30901282.654499996
2021-12-31 17:00:00,SHORT,62687.0,333,STOP,-1602287.2755,29298995.378999997
2022-01-11 09:00:00,SHORT,61079.0,315,EMA_REVERSAL,1312119.27,30611114.648999996
2022-01-14 21:45:00,LONG,61836.0,167,EMA_REVERSAL,457641.70650000003,31068756.355499998
2022-01-24 15:45:00,LONG,64797.0,167,EMA_REVERSAL,1002412.0725,32071168.428
2022-01-31 23:15:00,SHORT,61358.0,337,MONTH_END,3148613.579,35219782.007
2022-02-03 16:15:00,LONG,61249.0,83,STOP,-390108.4245,34829673.582499996
2022-02-04 09:00:00,SHORT,61310.0,166,STOP,-671929.903,34157743.6795
2022-02-07 09:00:00,SHORT,61820.0,332,STOP,-1432321.372,32725422.307499997
2022-02-11 09:00:00,LONG,62728.0,352,STOP,1299928.96,34025351.2675
2022-02-11 22:30:00,SHORT,63184.0,180,EMA_REVERSAL,-829480.68,33195870.5875
2022-02-17 13:45:00,SHORT,63861.0,350,EMA_REVERSAL,-1359916.075,31835954.5125
2022-02-24 20:00:00,LONG,66480.0,330,STOP,3779838.15,35615792.6625
2022-05-03 20:00:00,SHORT,63769.0,360,STOP,-1666791.0,33949001.6625
2022-05-05 19:30:00,LONG,63507.0,351,STOP,-1613491.7175,32335509.945
2022-05-16 12:45:00,SHORT,60149.0,343,EMA_REVERSAL,4388911.037,36724420.982
2022-05-19 10:00:00,LONG,60891.0,396,STOP,-1734056.874,34990364.108
2022-05-25 16:15:00,LONG,61680.0,376,EMA_REVERSAL,-573566.192,34416797.916
2022-06-02 12:15:00,SHORT,62019.0,375,STOP,-1730523.0,32686274.916
2022-06-08 11:30:00,SHORT,62583.0,352,EMA_REVERSAL,-1278363.856,31407911.060000002
2022-06-10 22:00:00,SHORT,62207.0,337,STOP,-305458.485,31102452.575000003
2022-06-15 18:00:00,SHORT,61353.0,342,STOP,-1589520.069,29512932.506000005
2022-06-21 11:00:00,LONG,61050.0,320,EMA_REVERSAL,-524347.6799999999,28988584.826000005
2022-06-27 10:45:00,SHORT,60879.0,319,STOP,-726365.7115,28262219.114500005
2022-06-30 23:15:00,SHORT,59101.0,313,MONTH_END,1516857.3135,29779076.428000003
2022-09-06 09:00:00,SHORT,54402.0,167,STOP,-492210.8735,29286865.554500002
2022-09-07 09:00:00,LONG,53390.0,334,STOP,-1951185.916,27335679.6385
2022-09-15 20:15:00,LONG,56749.0,331,STOP,2954996.3765,30290676.015
2022-09-16 20:00:00,SHORT,57230.0,177,STOP,-492220.539,29798455.476
2022-09-23 16:00:00,LONG,57434.0,346,EMA_REVERSAL,-18084.035999999993,29780371.44
2022-09-28 19:30:00,SHORT,56398.0,349,STOP,664909.0415,30445280.4815
2022-09-30 23:15:00,LONG,57265.0,354,MONTH_END,688119.183,31133399.664499998
2022-10-05 17:00:00,LONG,60567.0,177,STOP,2101328.778,33234728.4425
2022-10-07 19:30:00,LONG,60904.0,359,EMA_REVERSAL,-1376336.713,31858391.7295
2022-10-17 18:00:00,SHORT,57055.0,348,STOP,6715701.39,38574093.1195
2022-10-21 13:30:00,LONG,56353.0,177,STOP,-854105.6235,37719987.496
2022-10-28 17:45:00,LONG,58090.0,354,EMA_REVERSAL,396875.949,38116863.445
2022-10-31 23:15:00,SHORT,58110.0,177,MONTH_END,-274158.3975,37842705.0475
2022-11-03 12:30:00,LONG,58262.0,354,STOP,-1292393.2889999999,36550311.7585
2022-11-03 19:45:00,SHORT,58600.0,422,STOP,-2065430.048,34484881.7105
2022-11-17 10:00:00,LONG,61449.0,381,STOP,2172621.4485,36657503.159
2022-11-23 12:15:00,SHORT,61388.0,198,EMA_REVERSAL,-322488.63899999997,36335014.52
2022-11-25 17:15:00,LONG,61636.0,393,EMA_REVERSAL,200548.0965,36535562.616500005
2022-11-29 23:45:00,SHORT,63480.0,198,STOP,-1936947.177,34598615.439500004
2022-12-05 20:30:00,LONG,65551.0,355,STOP,1219224.78,35817840.219500005
2022-12-15 13:15:00,LONG,67752.0,198,STOP,1494715.662,37312555.881500006
2022-12-19 09:30:00,SHORT,67912.0,99,STOP,-480876.6105,36831679.271000005
2022-12-22 19:00:00,LONG,68901.0,198,EMA_REVERSAL,688921.6950000001,37520600.966000006
2022-12-28 14:30:00,LONG,69015.0,99,EMA_REVERSAL,-532976.1525,36987624.8135
2022-12-29 19:00:00,SHORT,69724.0,198,EMA_REVERSAL,-931159.053,36056465.7605
2022-12-30 20:15:00,LONG,68919.0,344,EMA_REVERSAL,-1554209.2,34502256.560499996
2023-01-09 09:00:00,SHORT,69552.0,329,STOP,349056.827,34851313.387499996
2023-01-12 19:00:00,SHORT,68874.0,167,STOP,-793293.1695,34058020.217999995
2023-01-25 11:45:00,SHORT,68516.0,330,EMA_REVERSAL,298359.27,34356379.488
2023-02-02 21:45:00,LONG,70259.0,167,STOP,-871285.5095,33485093.978499997
2023-02-20 18:45:00,SHORT,66050.0,323,EMA_REVERSAL,4643924.748,38129018.7265
2023-02-28 23:45:00,SHORT,63266.0,167,MONTH_END,1222932.2325,39351950.959
2023-03-07 18:30:00,LONG,64031.0,83,STOP,-461372.3075,38890578.6515
2023-03-10 19:45:00,SHORT,63241.0,166,STOP,-75470.821,38815107.8305
2023-03-16 11:45:00,LONG,66873.0,332,STOP,5134074.228,43949182.0585
2023-03-31 23:30:00,LONG,72101.0,166,MONTH_END,3925211.681,47874393.7395
2023-04-14 20:15:00,LONG,75311.0,83,STOP,1156049.896,49030443.6355
2023-04-20 11:15:00,SHORT,75152.0,438,EMA_REVERSAL,-1543716.108,47486727.527499996
2023-04-26 18:45:00,SHORT,74596.0,166,EMA_REVERSAL,-573167.954,46913559.57349999
2023-04-28 23:15:00,SHORT,74025.0,332,MONTH_END,-447116.85,46466442.72349999
2023-05-01 19:30:00,LONG,76093.0,400,STOP,-2794122.2,43672320.52349999
2023-05-02 20:00:00,SHORT,75893.0,390,STOP,-2644477.875,41027842.64849999
2023-05-05 19:00:00,LONG,76037.0,357,STOP,-758153.5815,40269689.06699999
2023-05-10 18:00:00,SHORT,77768.0,350,STOP,-2039318.925,38230370.14199999
2023-05-22 14:15:00,SHORT,73096.0,334,EMA_REVERSAL,5043772.243,43274142.38499999
2023-05-26 21:15:00,SHORT,71126.0,197,EMA_REVERSAL,1271560.337,44545702.72199999
2023-05-31 12:15:00,SHORT,71650.0,197,STOP,-868512.2255,43677190.496499985
2023-05-31 23:15:00,LONG,72158.0,394,MONTH_END,178768.43800000002,43855958.93449999
2023-06-13 21:00:00,LONG,72257.0,197,STOP,-111674.572,43744284.36249999
2023-06-15 19:15:00,SHORT,72032.0,394,STOP,-2422830.307,41321454.055499986
2023-06-20 18:00:00,LONG,71850.0,378,STOP,-1977716.601,39343737.45449998
2023-06-26 13:00:00,SHORT,68938.0,370,EMA_REVERSAL,3394887.085,42738624.53949998
2023-06-28 16:30:00,LONG,68760.0,206,EMA_REVERSAL,-763709.98,41974914.55949999
2023-07-06 19:45:00,LONG,70100.0,397,EMA_REVERSAL,-643427.031,41331487.52849998
2023-07-24 09:00:00,LONG,74619.0,387,EMA_REVERSAL,6786613.6965,48118101.22499998
2023-07-27 19:00:00,LONG,73511.0,412,STOP,-3509424.858,44608676.36699998
2023-07-31 23:15:00,LONG,75274.0,400,MONTH_END,1868258.6,46476934.96699998
2023-08-18 19:00:00,SHORT,70480.0,412,EMA_REVERSAL,5112826.27,51589761.23699997
2023-08-31 23:00:00,LONG,74200.0,206,MONTH_END,3726105.649,55315866.88599998
2023-09-15 11:30:00,SHORT,71870.0,500,EMA_REVERSAL,4413338.25,59729205.13599998
2023-09-21 17:45:00,LONG,71975.0,103,EMA_REVERSAL,-336999.6745,59392205.461499974
2023-09-25 20:00:00,LONG,72390.0,206,STOP,-1222380.207,58169825.25449997
2023-09-29 18:15:00,SHORT,72539.0,412,STOP,-1354118.752,56815706.502499975
2023-09-29 23:15:00,SHORT,70015.0,540,MONTH_END,43128.72,56858835.222499974
2023-10-06 18:45:00,SHORT,67962.0,270,EMA_REVERSAL,-523358.685,56335476.53749997
2023-10-16 10:30:00,LONG,71000.0,536,STOP,2700676.2,59036152.737499975
2023-10-19 20:00:00,LONG,71282.0,270,EMA_REVERSAL,-2371.814999999995,59033780.92249998
2023-10-23 19:00:00,LONG,72028.0,538,STOP,-3105739.769,55928041.153499976
2023-10-30 17:45:00,SHORT,72861.0,520,STOP,-3141754.46,52786286.693499975
2023-10-31 23:15:00,SHORT,71727.0,489,MONTH_END,312746.0625,53099032.755999975
2023-11-06 22:15:00,SHORT,72137.0,246,EMA_REVERSAL,-955786.26,52143246.49599998
2023-11-09 20:15:00,SHORT,71318.0,492,EMA_REVERSAL,-2175963.972,49967282.523999974
2023-11-14 19:00:00,SHORT,70898.0,472,EMA_REVERSAL,-1105449.96,48861832.56399997
2023-11-21 16:30:00,LONG,72695.0,454,EMA_REVERSAL,2307911.27,51169743.83399998
2023-11-24 12:45:00,LONG,72620.0,234,EMA_REVERSAL,-825751.602,50343992.23199998
2023-11-30 23:15:00,LONG,75700.0,456,MONTH_END,4911666.516,55255658.74799998
2023-12-04 20:45:00,LONG,76358.0,234,STOP,-1600807.338,53654851.40999998
2023-12-14 09:00:00,SHORT,74209.0,468,STOP,2695950.27,56350801.679999985
2023-12-18 16:00:00,LONG,74457.0,234,EMA_REVERSAL,-875025.567,55475776.11299998
2023-12-27 15:45:00,LONG,74783.0,468,EMA_REVERSAL,-2181198.006,53294578.106999986
2023-12-29 23:45:00,SHORT,74398.0,478,MONTH_END,-639496.841,52655081.26599999
2024-01-12 19:00:00,SHORT,72749.0,474,EMA_REVERSAL,2775237.057,55430318.322999984
2024-01-16 18:30:00,LONG,72271.0,253,EMA_REVERSAL,-807754.4915,54622563.83149999
2024-01-19 12:45:00,SHORT,71861.0,506,EMA_REVERSAL,-1401527.149,53221036.68249999
2024-01-24 14:30:00,SHORT,71700.0,502,STOP,-2833022.442,50388014.24049999
2024-01-31 23:45:00,LONG,72330.0,466,MONTH_END,602753.758,50990767.99849999
2024-02-09 11:45:00,SHORT,71107.0,234,EMA_REVERSAL,389870.91000000003,51380638.908499986
2024-02-12 20:00:00,LONG,71023.0,117,STOP,-508869.2115,50871769.69699999
2024-02-15 19:00:00,SHORT,71161.0,234,STOP,-972808.083,49898961.61399999
2024-02-21 23:30:00,LONG,70682.0,463,STOP,-2508815.2725,47390146.34149999
2024-02-29 20:15:00,SHORT,69162.0,448,MONTH_END,2784582.752,50174729.09349999
2024-03-20 10:15:00,LONG,75084.0,241,EMA_REVERSAL,3554566.599,53729295.69249999
2024-03-28 20:15:00,SHORT,75125.0,120,EMA_REVERSAL,-302362.38,53426933.312499985
2024-04-12 21:45:00,LONG,83253.0,240,STOP,9079598.88,62506532.19249999
2024-04-26 12:45:00,SHORT,81205.0,120,STOP,1049842.38,63556374.57249999
2024-04-30 23:00:00,SHORT,79230.0,60,MONTH_END,306642.3,63863016.87249999
2024-05-21 09:00:00,LONG,93526.0,523,STOP,31716128.7005,95579145.57299998
2024-05-22 19:30:00,LONG,93132.0,30,STOP,-188585.925,95390559.64799999
2024-05-27 17:45:00,SHORT,92317.0,60,STOP,-445488.36,94945071.28799999
2024-05-30 11:15:00,LONG,93855.0,120,STOP,259100.04,95204171.328
2024-05-31 23:15:00,SHORT,91630.0,60,MONTH_END,601321.2,95805492.528
2024-06-06 09:00:00,SHORT,91478.0,30,STOP,-41223.119999999995,95764269.40799999
2024-06-07 14:45:00,LONG,91790.0,60,STOP,-64536.6,95699732.808
2024-06-12 17:45:00,SHORT,89272.0,120,EMA_REVERSAL,662453.64,96362186.448
2024-06-13 09:00:00,LONG,88335.0,60,STOP,-713609.55,95648576.898
2024-06-18 20:30:00,LONG,88500.0,120,EMA_REVERSAL,-357757.74,95290819.158
2024-06-21 19:15:00,LONG,89520.0,240,STOP,-1920210.96,93370608.19800001
2024-06-28 16:30:00,SHORT,88100.0,480,STOP,2320401.6,95691009.79800001
2024-07-09 20:45:00,LONG,92468.0,362,EMA_REVERSAL,3019145.341,98710155.13900001
2024-07-30 22:15:00,SHORT,82273.0,181,EMA_REVERSAL,9315646.822,108025801.96100001
2024-08-01 20:15:00,LONG,83031.0,855,STOP,-5173462.215,102852339.746
2024-08-05 09:30:00,SHORT,83425.0,362,STOP,-2426608.537,100425731.209
2024-08-08 19:15:00,SHORT,79907.0,724,EMA_REVERSAL,9937687.712,110363418.921
2024-08-22 19:45:00,LONG,83620.0,362,STOP,4761443.92,115124862.841
2024-08-26 12:00:00,SHORT,85242.0,181,STOP,-1218814.542,113906048.29900001
2024-08-30 22:45:00,SHORT,87770.0,362,MONTH_END,-6464606.86,107441441.43900001
2024-09-05 13:45:00,SHORT,84781.0,724,STOP,-2742716.53,104698724.90900001
2024-09-06 21:15:00,LONG,83740.0,820,STOP,-5861596.57,98837128.33900002
2024-09-09 19:45:00,SHORT,83566.0,798,STOP,-4300546.488,94536581.85100001
2024-09-19 09:00:00,LONG,88331.0,752,STOP,17068063.912,111604645.76300001
2024-09-23 12:30:00,LONG,89090.0,421,EMA_REVERSAL,-1849666.6575,109754979.10550001
2024-09-27 21:30:00,LONG,91454.0,804,STOP,1991076.252,111746055.35750002
2024-09-30 23:15:00,SHORT,90638.0,407,MONTH_END,1154721.271,112900776.62850001
2024-10-07 17:45:00,LONG,92225.0,203,STOP,59579.68800000001,112960356.31650001
2024-10-11 09:00:00,SHORT,90800.0,827,STOP,828833.8725,113789190.18900001
2024-10-15 19:45:00,SHORT,91538.0,101,STOP,-805202.704,112983987.48500001
2024-10-23 19:00:00,LONG,97545.0,202,STOP,5531904.532,118515892.01700002
2024-10-25 19:30:00,SHORT,97535.0,101,STOP,-764107.6725,117751784.34450002
2024-10-31 23:15:00,SHORT,94585.0,202,MONTH_END,652498.481,118404282.82550003
2024-11-07 20:45:00,SHORT,92242.0,101,STOP,1016077.372,119420360.19750002
2024-11-13 21:15:00,SHORT,89640.0,50,EMA_REVERSAL,-93422.0,119326938.19750002
2024-11-14 20:45:00,SHORT,88468.0,100,STOP,-664349.0,118662589.19750002
2024-11-21 20:15:00,LONG,89321.0,200,EMA_REVERSAL,8426.0,118671015.19750002
2024-11-25 09:00:00,LONG,89555.0,100,STOP,-605540.05,118065475.14750002
2024-11-29 09:00:00,SHORT,90956.0,200,STOP,-1956003.0,116109472.14750002
2024-12-12 19:30:00,LONG,94567.0,400,EMA_REVERSAL,7486799.0,123596271.14750002
2024-12-23 09:00:00,SHORT,89010.0,200,STOP,2114943.3,125711214.44750002
2024-12-27 18:30:00,LONG,89127.0,100,EMA_REVERSAL,-83755.2,125627459.24750002
2024-12-31 23:45:00,SHORT,87360.0,200,MONTH_END,875305.6,126502764.84750001
2025-01-13 17:30:00,LONG,90867.0,100,STOP,1003549.05,127506313.89750001
2025-01-15 19:00:00,SHORT,91435.0,50,STOP,-316874.275,127189439.6225
2025-01-17 11:15:00,LONG,92005.0,100,EMA_REVERSAL,-360701.4,126828738.2225
2025-01-22 09:00:00,SHORT,92336.0,200,EMA_REVERSAL,-690211.1,126138527.1225
2025-01-24 19:00:00,SHORT,92547.0,400,STOP,-2890222.4,123248304.7225
2025-01-28 20:45:00,SHORT,90942.0,800,STOP,-5704614.4,117543690.32249999
2025-01-31 23:45:00,LONG,93338.0,854,MONTH_END,6842651.942,124386342.26449999
2025-02-11 14:30:00,LONG,94153.0,444,STOP,-1364543.424,123021798.8405
2025-02-12 20:00:00,SHORT,94818.0,876,STOP,-5604314.682,117417484.1585
2025-02-14 21:45:00,LONG,95390.0,821,STOP,-46058.92099999997,117371425.2375
2025-02-18 21:30:00,SHORT,96450.0,824,STOP,-6692527.5879999995,110678897.6495
2025-02-21 10:15:00,LONG,96359.0,763,EMA_REVERSAL,-1426467.413,109252430.2365
2025-02-28 22:30:00,SHORT,97000.0,755,MONTH_END,-2287784.39,106964645.8465
2025-03-20 15:30:00,LONG,99436.0,750,EMA_REVERSAL,16457521.875,123422167.7215
2025-03-26 12:15:00,SHORT,99692.0,413,STOP,-2997136.0439999998,120425031.6775
2025-03-31 18:30:00,LONG,100138.0,799,EMA_REVERSAL,-1598738.276,118826293.4015
2025-04-07 09:00:00,SHORT,88795.0,796,STOP,42257732.784,161084026.1855
2025-04-07 14:15:00,SHORT,89479.0,604,STOP,-4977590.878,156106435.3075
2025-04-08 18:30:00,SHORT,90271.0,1166,STOP,-6365492.496,149740942.8115
2025-04-09 12:00:00,SHORT,89900.0,1125,STOP,-7090750.6875,142650192.124
2025-04-17 13:45:00,LONG,94784.0,1028,EMA_REVERSAL,11553798.912,154203991.036
2025-04-21 11:00:00,SHORT,95970.0,542,STOP,-4325486.013,149878505.023
2025-04-22 12:30:00,LONG,94449.0,1039,STOP,-8931077.76,140947427.263
2025-04-28 11:45:00,LONG,95740.0,976,EMA_REVERSAL,-2628310.904,138319116.359
2025-04-30 22:45:00,SHORT,94460.0,979,MONTH_END,-2039100.3599999999,136280015.99899998
2025-05-06 09:00:00,SHORT,96482.0,956,STOP,-7549687.828,128730328.17099999
2025-05-09 21:15:00,SHORT,96842.0,897,EMA_REVERSAL,-5703758.385,123026569.78599998
2025-05-12 13:00:00,LONG,94467.0,849,STOP,-8996423.406,114030146.37999998
2025-05-14 18:00:00,LONG,95362.0,785,EMA_REVERSAL,-5556326.555,108473819.82499999
2025-05-15 21:15:00,SHORT,96116.0,765,STOP,-6407579.565,102066240.25999999
2025-05-16 18:00:00,LONG,94616.0,709,STOP,-4885598.1155,97180642.14449999
2025-05-20 18:00:00,SHORT,96283.0,682,STOP,-4986607.703,92194034.4415
2025-05-22 16:30:00,LONG,97035.0,635,STOP,758406.2175,92952440.659
2025-05-26 22:00:00,SHORT,97971.0,319,EMA_REVERSAL,-1288054.8505,91664385.80849999
2025-05-30 23:15:00,SHORT,96950.0,630,MONTH_END,-400520.295,91263865.51349999
2025-06-11 19:15:00,LONG,105216.0,620,EMA_REVERSAL,21808497.52,113072363.03349999
2025-06-12 16:00:00,SHORT,105454.0,358,STOP,-2915556.654,110156806.37949999
2025-06-19 11:15:00,LONG,107639.0,686,EMA_REVERSAL,1806217.077,111963023.4565
2025-06-26 09:00:00,SHORT,106039.0,358,STOP,-990722.756,110972300.7005
2025-06-27 23:15:00,SHORT,105980.0,709,STOP,-6221760.018,104750540.68249999
2025-07-07 16:00:00,LONG,106904.0,654,EMA_REVERSAL,405198.78,105155739.46249999
2025-07-15 09:00:00,LONG,112198.0,641,STOP,8994970.6355,114150710.09799999
2025-07-18 12:00:00,SHORT,112807.0,358,EMA_REVERSAL,-1099990.979,113050719.11899999
2025-07-24 13:15:00,LONG,114830.0,658,EMA_REVERSAL,1224650.847,114275369.96599999
2025-07-31 23:15:00,SHORT,109950.0,358,MONTH_END,5781773.211,120057143.17699999
2025-08-04 09:00:00,SHORT,110747.0,179,STOP,-1354147.6195,118702995.55749999
2025-08-11 16:15:00,LONG,113069.0,358,EMA_REVERSAL,2422916.971,121125912.52849999
2025-08-19 09:15:00,LONG,112988.0,179,STOP,-1552191.877,119573720.65149999
2025-08-21 17:30:00,SHORT,112570.0,358,EMA_REVERSAL,-1319840.39,118253880.26149999
2025-08-29 23:15:00,LONG,122199.0,684,MONTH_END,23628009.132,141881889.39349997
2025-09-04 23:15:00,LONG,123640.0,358,EMA_REVERSAL,-1943022.267,139938867.12649998
2025-09-15 17:30:00,LONG,128350.0,716,MONTH_END,10560634.124,150499501.2505
