exit_time,net_pnl
2025-09-26 09:30:00+05:30,165.97655000000023
2025-10-07 09:15:00+05:30,-39.35032500000011
2025-10-10 09:30:00+05:30,-120.68864999999954
2025-10-31 09:15:00+05:30,1123.0692000000008
2025-11-27 11:45:00+05:30,224.219
2025-11-27 15:15:00+05:30,-23.162924999999774
