entry_time,exit_time,direction,entry_price,exit_price,lots,reason_entry,reason_exit,holding_bars,holding_minutes,mfe_pct,mae_pct,gross_pnl,brokerage,net_pnl,pnl_pct_price,starting_cash_at_entry,available_after_exit
2016-08-10 17:00:00,2016-08-11 10:45:00,LONG,47422.0,46750.0,17,C3_LONG + EMA_OK + BUFFER,STOP,30,450,0.5440512842140779,-2.043355404664502,-57120.0,2401.386,-59521.386,-1.4170638100459703,2537349.842499999,2477828.456499999
2016-08-17 12:00:00,2016-08-29 21:00:00,SHORT,46160.0,44124.0,34,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,476,7140,5.701906412478337,-0.3986135181975737,346120.0,4604.484,341515.516,4.410745233968804,2477828.456499999,2819343.9724999988
2016-08-29 23:00:00,2016-08-31 23:30:00,LONG,44415.0,43987.0,21,C3_LONG + EMA_OK + BUFFER,MONTH_END,112,1680,0.16886187098953057,-1.1595181807947765,-44940.0,2784.6629999999996,-47724.663,-0.9636384104469211,2819343.9724999988,2771619.3094999986
2016-09-06 12:30:00,2016-09-09 13:45:00,LONG,46554.0,46475.0,39,C3_LONG + EMA_OK + BUFFER,STOP,167,2505,2.461657430081196,-0.24702496026120205,-15405.0,5442.196499999999,-20847.1965,-0.16969540748378226,2771619.3094999986,2750772.1129999985
2016-09-12 15:45:00,2016-09-15 17:45:00,SHORT,45179.0,45900.0,40,C3_SHORT + EMA_OK + BUFFER,STOP,117,1755,0.17486000132805063,-1.6689169747006354,-144200.0,5464.74,-149664.74,-1.5958741893357533,2750772.1129999985,2601107.3729999987
2016-09-23 23:00:00,2016-09-30 14:00:00,SHORT,46847.0,45955.0,37,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,235,3525,3.4516617926441393,-0.2753644843853395,165020.0,5150.510999999999,159869.489,1.9040706982304096,2601107.3729999987,2760976.861999999
2016-10-04 16:30:00,2016-10-07 18:30:00,SHORT,44740.0,42240.0,20,C3_SHORT + EMA_OK + BUFFER,STOP,170,2550,7.990612427358069,-0.19669199821189093,250000.0,2609.3999999999996,247390.6,5.587840858292356,2760976.861999999,3008367.461999999
2016-10-07 19:30:00,2016-10-10 10:00:00,SHORT,41838.0,42431.0,10,C3_SHORT + EMA_OK + BUFFER,STOP,17,255,1.7519957932979588,-1.436493140207467,-29650.0,1264.0349999999999,-30914.035,-1.4173717672928916,3008367.461999999,2977453.4269999987
2016-10-14 15:15:00,2016-10-18 11:45:00,SHORT,41913.0,42299.0,20,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,94,1410,0.7945028988619284,-0.9949180445207931,-38600.0,2526.3599999999997,-41126.36,-0.9209553121943073,2977453.4269999987,2936327.066999999
2016-10-18 18:00:00,2016-10-31 23:15:00,LONG,42301.0,42416.0,40,C3_LONG + EMA_OK + BUFFER,MONTH_END,486,7290,0.8250395971726436,-1.1063568237157513,23000.0,5083.02,17916.98,0.271861185314768,2936327.066999999,2954244.046999999
2016-11-01 16:45:00,2016-11-03 14:15:00,LONG,43207.0,43116.0,20,C3_LONG + EMA_OK + BUFFER,STOP,98,1470,2.2982387113199247,-0.7035896961140555,-9100.0,2589.6899999999996,-11689.689999999999,-0.2106140208762469,2954244.046999999,2942554.356999999
2016-11-03 16:45:00,2016-11-03 22:45:00,SHORT,42786.0,43493.0,40,C3_SHORT + EMA_OK + BUFFER,STOP,24,360,0.28046557285093254,-1.832375075959426,-141400.0,5176.74,-146576.74,-1.652409666713411,2942554.356999999,2795977.6169999987
2016-11-04 19:15:00,2016-11-07 10:30:00,LONG,43554.0,42883.0,42,C3_LONG + EMA_OK + BUFFER,STOP,19,285,0.19745603159296507,-1.5406162464985995,-140910.0,5445.531,-146355.531,-1.5406162464985995,2795977.6169999987,2649622.0859999987
2016-11-07 22:30:00,2016-11-08 14:15:00,SHORT,42690.0,43335.0,41,C3_SHORT + EMA_OK + BUFFER,STOP,23,345,0.15226048254860622,-1.5624267978449287,-132225.0,5290.5375,-137515.5375,-1.510892480674631,2649622.0859999987,2512106.5484999986
2016-11-08 20:45:00,2016-11-08 22:00:00,LONG,43781.0,43212.0,38,C3_LONG + EMA_OK + BUFFER,STOP,5,75,1.1306274411274297,-2.032845298188712,-108110.0,4958.601,-113068.601,-1.2996505333363788,2512106.5484999986,2399037.947499999
2016-11-09 10:15:00,2016-11-09 11:30:00,LONG,44648.0,43940.0,35,C3_LONG + EMA_OK + BUFFER,STOP,5,75,0.38523562085647733,-1.5857373230603835,-123900.0,4650.87,-128550.87,-1.5857373230603835,2399037.947499999,2270487.0774999987
2016-11-10 12:30:00,2016-11-11 20:00:00,LONG,43972.0,43349.0,34,C3_LONG + EMA_OK + BUFFER,STOP,86,1290,1.0188301646502318,-1.66469571545529,-105910.0,4453.370999999999,-110363.371,-1.4168106977167287,2270487.0774999987,2160123.706499999
2016-11-11 21:30:00,2016-11-25 19:30:00,SHORT,42274.0,40500.0,34,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,497,7455,5.68671050764063,-1.291574017126366,301580.0,4221.474,297358.526,4.196432795571746,2160123.706499999,2457482.232499999
2016-11-25 23:30:00,2016-11-29 10:00:00,LONG,40500.0,40667.0,20,C3_LONG + EMA_OK + BUFFER,STOP,58,870,2.0987654320987654,-0.8518518518518519,16700.0,2435.0099999999998,14264.99,0.41234567901234565,2457482.232499999,2471747.222499999
2016-11-29 14:30:00,2016-11-30 23:45:00,SHORT,40544.0,40130.0,20,C3_SHORT + EMA_OK + BUFFER,MONTH_END,82,1230,1.1666337805840568,-1.0655090765588004,41400.0,2420.2200000000003,38979.78,1.0211128650355168,2471747.222499999,2510727.002499999
2016-12-09 20:45:00,2016-12-14 19:30:00,SHORT,41320.0,41704.0,40,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,108,1620,0.7454017424975798,-1.2826718296224588,-76800.0,4981.44,-81781.44,-0.9293320425943852,2510727.002499999,2428945.562499999
2016-12-15 15:45:00,2016-12-21 10:00:00,SHORT,40422.0,39724.0,40,C3_SHORT + EMA_OK + BUFFER,STOP,201,3015,4.237791301766365,-0.5393102765820593,139600.0,4808.76,134791.24,1.7267824452031073,2428945.562499999,2563736.8024999993
2016-12-21 23:30:00,2016-12-27 13:15:00,SHORT,39113.0,39284.0,20,C3_SHORT + EMA_OK + BUFFER,STOP,183,2745,1.8817273029427557,-0.8181423056272851,-17100.0,2351.91,-19451.91,-0.4371947945695805,2563736.8024999993,2544284.892499999
2016-12-27 14:30:00,2016-12-30 23:00:00,LONG,39408.0,39176.0,40,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,202,3030,1.3423670320747056,-1.202801461632156,-46400.0,4715.039999999999,-51115.04,-0.5887129516849371,2544284.892499999,2493169.852499999
2017-01-03 18:30:00,2017-01-13 11:00:00,LONG,39540.0,40727.0,42,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,418,6270,4.524532119372787,-0.4451188669701568,249270.0,5056.821,244213.179,3.0020232675771372,2493169.852499999,2737383.031499999
2017-01-17 11:00:00,2017-01-19 19:00:00,LONG,41300.0,41019.0,40,C3_LONG + EMA_OK + BUFFER,STOP,144,2160,1.9249394673123488,-1.0871670702179177,-56200.0,4939.139999999999,-61139.14,-0.6803874092009685,2737383.031499999,2676243.891499999
2017-01-23 15:30:00,2017-01-25 14:15:00,LONG,41748.0,41150.0,42,C3_LONG + EMA_OK + BUFFER,STOP,107,1605,0.4479256491328926,-2.0312350292229566,-125580.0,5222.574,-130802.574,-1.4324039474944907,2676243.891499999,2545441.317499999
2017-01-27 23:30:00,2017-01-31 23:45:00,LONG,41475.0,41934.0,40,C3_LONG + EMA_OK + BUFFER,MONTH_END,113,1695,1.2634116937914406,-0.35443037974683544,91800.0,5004.539999999999,86795.46,1.1066907775768535,2545441.317499999,2632236.777499999
2017-02-01 12:45:00,2017-02-09 16:45:00,LONG,42009.0,42215.0,41,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,352,5280,1.3997000642719417,-1.3068628151110477,42230.0,5179.776,37050.224,0.490371110952415,2632236.777499999,2669287.001499999
2017-02-09 20:45:00,2017-02-10 20:30:00,SHORT,42013.0,42414.0,40,C3_SHORT + EMA_OK + BUFFER,STOP,55,825,0.5069859329255231,-1.516197367481494,-80200.0,5065.619999999999,-85265.62,-0.9544664746626044,2669287.001499999,2584021.3814999987
2017-02-16 14:45:00,2017-02-21 19:15:00,LONG,42936.0,42450.0,40,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,186,2790,0.49841624743804736,-1.2483696664803428,-97200.0,5123.16,-102323.16,-1.1319172722191169,2584021.3814999987,2481698.2214999986
2017-02-23 18:45:00,2017-02-28 23:45:00,LONG,42867.0,43276.0,38,C3_LONG + EMA_OK + BUFFER,MONTH_END,133,1995,1.6772808920614926,-0.31959316023981155,77710.0,4910.151,72799.849,0.9541138871392914,2481698.2214999986,2554498.0704999985
2017-03-01 20:00:00,2017-03-02 22:00:00,LONG,44006.0,43400.0,38,C3_LONG + EMA_OK + BUFFER,STOP,64,960,0.3045039312820979,-1.558878334772531,-115140.0,4982.142,-120122.14199999999,-1.3770849429623233,2554498.0704999985,2434375.9284999985
2017-03-07 18:30:00,2017-03-16 10:00:00,SHORT,42190.0,40971.0,38,C3_SHORT + EMA_OK + BUFFER,STOP,299,4485,5.546337994785494,-0.346053567196018,231610.0,4740.177,226869.823,2.88931026309552,2434375.9284999985,2661245.7514999984
2017-03-21 18:45:00,2017-03-31 23:15:00,LONG,41070.0,42340.0,43,C3_LONG + EMA_OK + BUFFER,MONTH_END,451,6765,3.403944485025566,-0.34088142196250304,273050.0,5379.945,267670.055,3.092281470659849,2661245.7514999984,2928915.8064999986
2017-04-06 16:15:00,2017-04-11 20:15:00,SHORT,42130.0,42177.0,40,C3_SHORT + EMA_OK + BUFFER,STOP,178,2670,2.677427011630667,-0.7453121291241396,-9400.0,5058.419999999999,-14458.419999999998,-0.11155945881794445,2928915.8064999986,2914457.3864999986
2017-04-20 18:30:00,2017-04-28 23:15:00,SHORT,41594.0,39496.0,46,C3_SHORT + EMA_OK + BUFFER,MONTH_END,344,5160,5.140164446795211,-0.6731740154830024,482540.0,5595.209999999999,476944.79,5.043996730297639,2914457.3864999986,3391402.1764999987
2017-05-03 13:15:00,2017-05-15 17:30:00,SHORT,39028.0,38860.0,40,C3_SHORT + EMA_OK + BUFFER,STOP,449,6735,3.269447576099211,-0.2511017730859896,33600.0,4673.28,28926.72,0.4304601824331249,3391402.1764999987,3420328.896499999
2017-05-17 10:00:00,2017-05-31 18:45:00,LONG,38975.0,39954.0,20,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,576,8640,3.9127645926876204,-1.0262989095574084,97900.0,2367.87,95532.13,2.5118665811417573,3420328.896499999,3515861.0264999988
2017-06-02 20:30:00,2017-06-09 12:15:00,LONG,40362.0,39820.0,58,C3_LONG + EMA_OK + BUFFER,STOP,238,3570,1.2239234923938358,-1.5658292453297658,-157180.0,6975.833999999999,-164155.834,-1.3428472325454637,3515861.0264999988,3351705.192499999
2017-06-14 18:30:00,2017-06-15 12:30:00,LONG,39500.0,38875.0,40,C3_LONG + EMA_OK + BUFFER,STOP,30,450,0.8075949367088608,-1.6962025316455698,-125000.0,4702.5,-129702.5,-1.5822784810126582,3351705.192499999,3222002.692499999
2017-06-29 10:00:00,2017-06-30 18:00:00,LONG,38838.0,38263.0,55,C3_LONG + EMA_OK + BUFFER,STOP,86,1290,0.24718059632318862,-1.9002008342345125,-158125.0,6360.832499999999,-164485.8325,-1.4805087800607653,3222002.692499999,3057516.859999999
2017-07-03 18:45:00,2017-07-10 20:30:00,SHORT,38102.0,36347.0,53,C3_SHORT + EMA_OK + BUFFER,STOP,277,4155,6.8290378457823735,-0.33069130229384286,465075.0,5918.6955,459156.3045,4.606057424807097,3057516.859999999,3516673.164499999
2017-07-11 12:45:00,2017-07-11 20:45:00,SHORT,36149.0,36724.0,32,C3_SHORT + EMA_OK + BUFFER,STOP,32,480,0.12448477136296993,-1.867271570444549,-92000.0,3497.904,-95497.904,-1.5906387451935047,3516673.164499999,3421175.260499999
2017-07-17 10:00:00,2017-07-31 23:15:00,LONG,37170.0,38665.0,61,C3_LONG + EMA_OK + BUFFER,MONTH_END,595,8925,4.573580844767285,-0.18832391713747645,455975.0,6938.9025,449036.0975,4.022060801721819,3421175.260499999,3870211.357999999
2017-08-01 21:00:00,2017-08-08 19:00:00,SHORT,38490.0,37583.0,32,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,262,3930,3.988048843855547,-0.2598077422707197,145120.0,3651.504,141468.496,2.356456222395427,3870211.357999999,4011679.853999999
2017-08-09 10:00:00,2017-08-16 10:00:00,LONG,37824.0,38492.0,16,C3_LONG + EMA_OK + BUFFER,STOP,216,3240,4.520939086294416,-0.5922165820642978,53440.0,1831.5839999999998,51608.416,1.7660744500846024,4011679.853999999,4063288.269999999
2017-08-18 11:45:00,2017-08-25 11:45:00,LONG,39060.0,39022.0,69,C3_LONG + EMA_OK + BUFFER,STOP,264,3960,1.5770609318996418,-1.8689196108550947,-13110.0,8081.486999999999,-21191.487,-0.09728622631848438,4063288.269999999,4042096.782999999
2017-08-28 20:30:00,2017-08-31 16:30:00,LONG,39528.0,39493.0,32,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,146,2190,1.9150981582675572,-0.3668285772110909,-5600.0,3793.008,-9393.008,-0.08854482898198746,4042096.782999999,4032703.774999999
2017-09-04 20:30:00,2017-09-11 11:30:00,LONG,41516.0,41109.0,64,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,236,3540,1.0020233163117833,-1.2163984969650254,-130240.0,7932.0,-138172.0,-0.9803449272569611,4032703.774999999,3894531.774999999
2017-09-18 20:00:00,2017-09-25 21:30:00,SHORT,40135.0,40343.0,64,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,277,4155,1.4525974834932105,-0.602964993148125,-66560.0,7725.887999999999,-74285.888,-0.5182509032016943,3894531.774999999,3820245.886999999
2017-09-26 22:00:00,2017-09-29 23:30:00,SHORT,39761.0,39468.0,64,C3_SHORT + EMA_OK + BUFFER,MONTH_END,170,2550,1.0890068157239505,-0.6991775860768089,93760.0,7605.9839999999995,86154.016,0.7369029953975,3820245.886999999,3906399.902999999
2017-10-06 21:00:00,2017-10-23 12:30:00,LONG,39720.0,39664.0,32,C3_LONG + EMA_OK + BUFFER,STOP,459,6885,2.3413897280966767,-0.730110775427996,-8960.0,3810.432,-12770.432,-0.14098690835850958,3906399.902999999,3893629.470999999
2017-10-24 10:00:00,2017-10-25 10:00:00,LONG,40015.0,39630.0,64,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,54,810,0.08746719980007497,-1.1370735974009747,-123200.0,7645.919999999999,-130845.92,-0.9621391978008247,3893629.470999999,3762783.550999999
2017-10-25 14:15:00,2017-10-31 23:15:00,SHORT,39519.0,38833.0,63,C3_SHORT + EMA_OK + BUFFER,MONTH_END,249,3735,2.1685771401098206,-0.48331182469192036,216090.0,7404.263999999999,208685.736,1.7358738834484677,3762783.550999999,3971469.286999999
2017-11-03 20:15:00,2017-11-06 21:45:00,SHORT,39089.0,39679.0,64,C3_SHORT + EMA_OK + BUFFER,STOP,60,900,0.19698636445035686,-1.9724219089769501,-188800.0,7561.727999999999,-196361.728,-1.5093760392949422,3971469.286999999,3775107.558999999
2017-11-13 18:30:00,2017-11-17 23:15:00,SHORT,39499.0,39899.0,63,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,243,3645,0.05822932226132307,-1.4861135724955061,-126000.0,7503.111,-133503.111,-1.0126838654143144,3775107.558999999,3641604.447999999
2017-11-20 22:00:00,2017-11-30 23:45:00,SHORT,39436.0,37544.0,61,C3_SHORT + EMA_OK + BUFFER,MONTH_END,455,6825,4.977685363627143,-0.4894005477228928,577060.0,7043.669999999999,570016.33,4.797646820164317,3641604.447999999,4211620.777999999
2017-12-05 21:00:00,2017-12-15 18:45:00,SHORT,37674.0,37362.0,74,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,439,6585,2.5561395126612516,-0.546796198970112,115440.0,8328.996,107111.004,0.8281573498964804,4211620.777999999,4318731.781999999
2017-12-18 10:00:00,2017-12-29 23:45:00,LONG,37366.0,39259.0,64,C3_LONG + EMA_OK + BUFFER,MONTH_END,503,7545,5.253438955199914,-0.2569180538457421,605760.0,7356.0,598404.0,5.066102874270728,4318731.781999999,4917135.781999999
2018-01-08 21:45:00,2018-01-10 16:30:00,SHORT,39100.0,39280.0,83,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,91,1365,0.9104859335038363,-0.5626598465473146,-74700.0,9758.31,-84458.31,-0.46035805626598464,4917135.781999999,4832677.471999999
2018-01-18 20:45:00,2018-01-24 16:00:00,SHORT,39000.0,39346.0,82,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,205,3075,1.4102564102564104,-0.9128205128205127,-141860.0,9636.557999999999,-151496.558,-0.8871794871794871,4832677.471999999,4681180.913999999
2018-01-24 18:15:00,2018-01-29 21:30:00,LONG,39386.0,39183.0,79,C3_LONG + EMA_OK + BUFFER,STOP,125,1875,2.048951404052201,-0.5991976844564058,-80185.0,9310.4265,-89495.4265,-0.5154115675620778,4681180.913999999,4591685.487499999
2018-02-02 19:30:00,2018-02-12 20:00:00,SHORT,39030.0,38137.0,78,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,338,5070,3.763771457852934,-0.2946451447604407,348270.0,9028.539,339241.461,2.287983602357161,4591685.487499999,4930926.948499999
2018-02-14 23:30:00,2018-02-27 21:15:00,LONG,38669.0,38214.0,43,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,495,7425,0.5197962191936694,-1.4714629289611834,-97825.0,4958.9535,-102783.9535,-1.1766531330005947,4930926.948499999,4828142.994999999
2018-03-01 21:00:00,2018-03-16 19:00:00,LONG,38498.0,38510.0,83,C3_LONG + EMA_OK + BUFFER,STOP,545,8175,2.672866122915476,-0.15585225206504236,4980.0,9587.496,-4607.495999999999,0.031170450413008467,4828142.994999999,4823535.498999999
2018-03-22 10:00:00,2018-03-27 20:15:00,LONG,38815.0,38625.0,82,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,204,3060,0.9145948731160634,-0.7600154579415175,-77900.0,9525.119999999999,-87425.12,-0.4895014813860621,4823535.498999999,4736110.378999999
2018-04-02 17:45:00,2018-04-03 20:00:00,LONG,38846.0,38409.0,81,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,63,945,0.5637646089687484,-1.14554909128353,-176985.0,9386.482499999998,-186371.48249999998,-1.124954950316635,4736110.378999999,4549738.896499999
2018-04-04 19:00:00,2018-04-10 18:30:00,SHORT,38224.0,38816.0,79,C3_SHORT + EMA_OK + BUFFER,STOP,214,3210,0.6906655504395145,-1.6063206362494766,-233840.0,9129.239999999998,-242969.24,-1.5487651737128505,4549738.896499999,4306769.656499999
2018-04-17 18:45:00,2018-04-23 14:00:00,LONG,39224.0,40218.0,73,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,197,2955,3.949112788088925,-0.2396491943707934,362810.0,8698.899000000001,354111.101,2.534162757495411,4306769.656499999,4660880.757499998
2018-04-23 17:45:00,2018-04-30 23:15:00,SHORT,39848.0,38642.0,38,C3_SHORT + EMA_OK + BUFFER,MONTH_END,292,4380,3.5535033125878335,-0.48183095763902833,229140.0,4473.93,224666.07,3.0265007026701465,4660880.757499998,4885546.827499999
2018-05-02 14:45:00,2018-05-14 23:15:00,LONG,39457.0,40330.0,38,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,468,7020,3.2034873406493145,-0.164736295207441,165870.0,4547.8589999999995,161322.141,2.2125351648630156,4885546.827499999,5046868.968499999
2018-05-15 18:00:00,2018-05-21 18:15:00,SHORT,40003.0,40380.0,84,C3_SHORT + EMA_OK + BUFFER,EMA_REVERSAL,218,3270,0.9199310051746118,-1.0799190060745443,-158340.0,10128.257999999998,-168468.258,-0.9424293178011649,5046868.968499999,4878400.710499998
2018-05-22 13:30:00,2018-05-25 20:00:00,LONG,40499.0,40425.0,76,C3_LONG + EMA_OK + BUFFER,EMA_REVERSAL,186,2790,1.0617546112249685,-0.7358206375466061,-28120.0,9225.336,-37345.335999999996,-0.18272056100150622,4878400.710499998,4841055.374499998
2018-05-29 12:15:00,2018-05-31 23:15:00,SHORT,40025.0,39928.0,80,C3_SHORT + EMA_OK + BUFFER,MONTH_END,152,2280,0.8619612742036228,-0.5121798875702686,38800.0,9594.36,29205.64,0.24234853216739538,4841055.374499998,4870261.014499998
2018-06-07 12:30:00,2018-06-15 20:00:00,LONG,40192.0,40617.0,76,C3_LONG + EMA_OK + BUFFER,STOP,355,5325,3.7420382165605095,-0.19655652866242038,161500.0,9212.225999999999,152287.774,1.0574243630573248,4870261.014499998,5022548.788499998
2018-06-15 21:00:00,2018-06-29 23:15:00,SHORT,40467.0,39235.0,38,C3_SHORT + EMA_OK + BUFFER,MONTH_END,549,8235,3.6004645760743323,-0.303951367781155,234080.0,4543.013999999999,229536.986,3.0444559764746586,5022548.788499998,5252085.7744999975
